-4.9692230224609375	-1.519376516342163	-5.565206527709961	-6.869208335876465	-2.9450206756591797	3.2769925594329834	4.78495979309082	0.30367952585220337	-6.213607311248779	4.002749443054199	4.691079616546631	-3.941101551055908	-8.737390518188477	3.9800524711608887	-6.992694854736328	4.39072322845459	4.012896537780762	-7.406335830688477	-6.742863655090332	5.460191249847412
-5.352420806884766	-1.6351443529129028	-5.995573997497559	-7.399903297424316	-3.1708056926727295	3.5296220779418945	5.1540021896362305	0.3270170986652374	-6.693559169769287	4.310990333557129	5.053104400634766	-4.2449116706848145	-9.412055969238281	4.286691665649414	-7.532959938049316	4.729195594787598	4.322544574737549	-7.977995872497559	-7.262964248657227	5.881363868713379
1.8304641246795654	1.3928618431091309	1.6954244375228882	2.6110289096832275	2.8714494705200195	-0.6136071681976318	-1.4289515018463135	-0.378339022397995	1.6820858716964722	-1.623380422592163	-0.9524670839309692	1.026857852935791	2.992600917816162	-1.6931742429733276	2.6678171157836914	-2.943284511566162	-0.8963372707366943	2.5397660732269287	2.063302993774414	-1.6559207439422607
-5.292591094970703	-1.613628625869751	-5.92853307723999	-7.317788124084473	-3.1347668170928955	3.4896464347839355	5.096323013305664	0.32309290766716003	-6.619105339050293	4.262524127960205	4.996495246887207	-4.197131633758545	-9.308359146118164	4.238446235656738	-7.449403762817383	4.676063060760498	4.273862361907959	-7.889779090881348	-7.18253231048584	5.815813064575195
-5.147389888763428	-1.5677752494812012	-5.765821933746338	-7.117290019989014	-3.0485188961029053	3.3936471939086914	4.956470489501953	0.3140958249568939	-6.437664985656738	4.14546012878418	4.859341621398926	-4.081821441650391	-9.053717613220215	4.122010231018066	-7.245316982269287	4.54764461517334	4.156416416168213	-7.67379093170166	-6.985857963562012	5.656350135803223
-5.53043794631958	-1.682997703552246	-6.196127414703369	-7.647936820983887	-3.274028778076172	3.6461100578308105	5.325366020202637	0.3373855948448181	-6.917543411254883	4.453510284423828	5.2212347984313965	-4.385464668273926	-9.728378295898438	4.428466320037842	-7.785539150238037	4.885943412780762	4.46591854095459	-8.24538803100586	-7.505855560302734	6.077391147613525
1.72798490524292	1.3132351636886597	1.6002848148345947	2.469139337539673	2.7141647338867188	-0.5756149291992188	-1.34719717502594	-0.354051411151886	1.5870423316955566	-1.5315122604370117	-0.8957946300506592	0.9658511281013489	2.8305225372314453	-1.597851276397705	2.5223004817962646	-2.782773494720459	-0.8424705266952515	2.399954319000244	1.9488877058029175	-1.5626885890960693
-5.528443336486816	-1.6790516376495361	-6.194063186645508	-7.645915985107422	-3.272064447402954	3.6442794799804688	5.323388576507568	0.33699166774749756	-6.915529251098633	4.451567649841309	5.219273567199707	-4.383546829223633	-9.726472854614258	4.426507949829102	-7.783520698547363	4.883902549743652	4.463986396789551	-8.243427276611328	-7.5038981437683105	6.075402736663818
-5.42011022567749	-1.6444679498672485	-6.072535991668701	-7.496321201324463	-3.207756519317627	3.572578191757202	5.219029426574707	0.3302440047264099	-6.780135154724121	4.364226818084717	5.116896152496338	-4.2974724769592285	-9.536640167236328	4.339612007141113	-7.631250381469727	4.788058757781982	4.376280784606934	-8.082381248474121	-7.35727071762085	5.956448554992676
-5.525631904602051	-1.6748912334442139	-6.191226959228516	-7.6428446769714355	-3.269497871398926	3.641932964324951	5.320635795593262	0.33655455708503723	-6.9125657081604	4.448934555053711	5.21658182144165	-4.3809895515441895	-9.723146438598633	4.423881530761719	-7.780435085296631	4.881143093109131	4.46143913269043	-8.240253448486328	-7.500802993774414	6.072519779205322
-5.6409807205200195	-1.7082359790802002	-6.320976257324219	-7.803000450134277	-3.3370003700256348	3.7177605628967285	5.431707382202148	0.34346017241477966	-7.0573225021362305	4.541536808013916	5.325555801391602	-4.472293376922607	-9.926982879638672	4.516007900238037	-7.943497657775879	4.982903480529785	4.554538726806641	-8.412803649902344	-7.657681465148926	6.199395179748535
-5.498828887939453	-1.66348397731781	-6.161531925201416	-7.6065993309021	-3.252718925476074	3.623779296875	5.294783115386963	0.33465859293937683	-6.879598140716553	4.426980018615723	5.19124698638916	-4.359413146972656	-9.677600860595703	4.402047157287598	-7.74357795715332	4.857192039489746	4.439529895782471	-8.201299667358398	-7.465132713317871	6.043269157409668
-5.61083984375	-1.6957268714904785	-6.287376403808594	-7.762058258056641	-3.3183722496032715	3.697371482849121	5.4026265144348145	0.34134846925735474	-7.02010440826416	4.516928195953369	5.297021389007568	-4.448055744171143	-9.875574111938477	4.491509914398193	-7.901858329772949	4.955995559692383	4.529876708984375	-8.368884086608887	-7.617527961730957	6.166477203369141
